X,Y
-2.169873324960990999e+02,-8.982468323596842552e+00
-2.168606024571251396e+02,-8.976962684877285881e+00
-2.167338724261338427e+02,-8.971457046503317656e+00
-2.166071424031121069e+02,-8.965951408474342799e+00
-2.164804123880468865e+02,-8.960445770789771558e+00
-2.163536823809249938e+02,-8.954940133449003525e+00
-2.162269523817334971e+02,-8.949434496451452503e+00
-2.161002223904594643e+02,-8.943928859796525188e+00
-2.159734924070901343e+02,-8.938423223483644264e+00
-2.158467624316126603e+02,-8.932917587512223534e+00
-2.157200324640143663e+02,-8.927411951881683905e+00
-2.155933025042824340e+02,-8.921906316591442732e+00
-2.154665725524042728e+02,-8.916400681640926251e+00
-2.153398426083675758e+02,-8.910895047029566030e+00
-2.152131126721596388e+02,-8.905389412756786527e+00
-2.150863827437680698e+02,-8.899883778822021085e+00
-2.149596528231805621e+02,-8.894378145224699495e+00
-2.148329229103846956e+02,-8.888872511964260426e+00
-2.147061930053684478e+02,-8.883366879040146102e+00
-2.145794631081194552e+02,-8.877861246451796973e+00
-2.144527332186256956e+02,-8.872355614198653484e+00
-2.143260033368750896e+02,-8.866849982280163189e+00
-2.141992734628555297e+02,-8.861344350695770089e+00
-2.140725435965553629e+02,-8.855838719444934171e+00
-2.139458137379625100e+02,-8.850333088527102987e+00
-2.138190838870652328e+02,-8.844827457941734750e+00
-2.136923540438517080e+02,-8.839321827688282340e+00
-2.135656242083102825e+02,-8.833816197766207523e+00
-2.134388943804294456e+02,-8.828310568174979167e+00
-2.133121645601975160e+02,-8.822804938914059036e+00
-2.131854347476030966e+02,-8.817299309982914224e+00
-2.130587049426346766e+02,-8.811793681381015375e+00
-2.129319751452807736e+02,-8.806288053107827807e+00
-2.128052453555303032e+02,-8.800782425162839928e+00
-2.126785155733719250e+02,-8.795276797545520608e+00
-2.125517857987944126e+02,-8.789771170255352928e+00
-2.124250560317866530e+02,-8.784265543291818190e+00
-2.122983262723374480e+02,-8.778759916654394146e+00
-2.121715965204360828e+02,-8.773254290342578088e+00
-2.120448667760714159e+02,-8.767748664355856647e+00
-2.119181370392326755e+02,-8.762243038693720010e+00
-2.117914073099088910e+02,-8.756737413355660138e+00
-2.116646775880893188e+02,-8.751231788341174322e+00
-2.115379478737634145e+02,-8.745726163649765184e+00
-2.114112181669204915e+02,-8.740220539280933565e+00
-2.112844884675499202e+02,-8.734714915234182087e+00
-2.111577587756412129e+02,-8.729209291509015145e+00
-2.110310290911837967e+02,-8.723703668104940689e+00
-2.109042994141675251e+02,-8.718198045021477327e+00
-2.107775697445819105e+02,-8.712692422258131231e+00
-2.106508400824167779e+02,-8.707186799814421008e+00
-2.105241104276618387e+02,-8.701681177689865265e+00
-2.103973807803068894e+02,-8.696175555883979058e+00
-2.102706511403420109e+02,-8.690669934396293428e+00
-2.101439215077571703e+02,-8.685164313226330535e+00
-2.100171918825423063e+02,-8.679658692373619644e+00
-2.098904622646875850e+02,-8.674153071837690021e+00
-2.097637326541830873e+02,-8.668647451618070932e+00
-2.096370030510191782e+02,-8.663141831714302299e+00
-2.095102734551860522e+02,-8.657636212125922270e+00
-2.093835438666741595e+02,-8.652130592852468993e+00
-2.092568142854738085e+02,-8.646624973893484167e+00
-2.091300847115753641e+02,-8.641119355248509493e+00
-2.090033551449696461e+02,-8.635613736917099104e+00
-2.088766255856471048e+02,-8.630108118898798253e+00
-2.087498960335983611e+02,-8.624602501193162851e+00
-2.086231664888142063e+02,-8.619096883799741704e+00
-2.084964369512853182e+02,-8.613591266718092498e+00
-2.083697074210026869e+02,-8.608085649947780027e+00
-2.082429778979571324e+02,-8.602580033488361977e+00
-2.081162483821396449e+02,-8.597074417339403141e+00
-2.079895188735412717e+02,-8.591568801500470087e+00
-2.078627893721529460e+02,-8.586063185971127609e+00
-2.077360598779660279e+02,-8.580557570750954710e+00
-2.076093303909716781e+02,-8.575051955839519735e+00
-2.074826009111611143e+02,-8.569546341236399911e+00
-2.073558714385257531e+02,-8.564040726941176018e+00
-2.072291419730568123e+02,-8.558535112953421731e+00
-2.071024125147459927e+02,-8.553029499272732039e+00
-2.069756830635846825e+02,-8.547523885898682394e+00
-2.068489536195644405e+02,-8.542018272830866010e+00
-2.067222241826770244e+02,-8.536512660068874325e+00
-2.065954947529139645e+02,-8.531007047612293448e+00
