X,Y, tiempo
-1.799626440000000116e+02,7.150307499999999550e+01,4.287139999999999986e+02
-1.799928820000000087e+02,7.152425300000000163e+01,4.288149999999999977e+02
-1.800382390000000044e+02,7.155602000000000373e+01,4.289150000000000205e+02
-1.800684770000000015e+02,7.157719799999999566e+01,4.290149999999999864e+02
-1.801138339999999971e+02,7.160896499999999776e+01,4.291150000000000091e+02
-1.801440719999999942e+02,7.163014300000000389e+01,4.292149999999999750e+02
-1.801894289999999899e+02,7.166191000000000599e+01,4.293159999999999741e+02
-1.802196669999999870e+02,7.168308799999999792e+01,4.294159999999999968e+02
-1.802650240000000110e+02,7.171485500000000002e+01,4.295160000000000196e+02
-1.802971520000000112e+02,7.173735600000000545e+01,4.296159999999999854e+02
-1.803425090000000068e+02,7.176912299999999334e+01,4.297160000000000082e+02
-1.803727470000000039e+02,7.179030099999999948e+01,4.298159999999999741e+02
-1.804181039999999996e+02,7.182206800000000158e+01,4.299169999999999732e+02
-1.804483419999999967e+02,7.184324599999999350e+01,4.300169999999999959e+02
-1.804936989999999923e+02,7.187501299999999560e+01,4.301170000000000186e+02
-1.805239359999999920e+02,7.189619100000000174e+01,4.302169999999999845e+02
-1.805692929999999876e+02,7.192795800000000384e+01,4.303170000000000073e+02
-1.805995310000000131e+02,7.194913599999999576e+01,4.304169999999999732e+02
-1.806448880000000088e+02,7.198090299999999786e+01,4.305179999999999723e+02
-1.806751260000000059e+02,7.200208100000000400e+01,4.306179999999999950e+02
-1.807204830000000015e+02,7.203384800000000610e+01,4.307180000000000177e+02
-1.807507209999999986e+02,7.205502599999999802e+01,4.308190000000000168e+02
-1.807979679999999973e+02,7.208811599999999942e+01,4.309180000000000064e+02
-1.808282059999999944e+02,7.210929400000000555e+01,4.310179999999999723e+02
-1.808735629999999901e+02,7.214106099999999344e+01,4.311190000000000282e+02
-1.809038009999999872e+02,7.216223899999999958e+01,4.312189999999999941e+02
-1.809491580000000113e+02,7.219400600000000168e+01,4.313190000000000168e+02
-1.809793960000000084e+02,7.221518399999999360e+01,4.314189999999999827e+02
-1.810247530000000040e+02,7.224695099999999570e+01,4.315190000000000055e+02
-1.810549900000000036e+02,7.226812900000000184e+01,4.316200000000000045e+02
-1.811003469999999993e+02,7.229989600000000394e+01,4.317200000000000273e+02
-1.811305849999999964e+02,7.232107399999999586e+01,4.318199999999999932e+02
-1.811759419999999920e+02,7.235284099999999796e+01,4.319200000000000159e+02
-1.812061799999999891e+02,7.237401900000000410e+01,4.320199999999999818e+02
-1.812515370000000132e+02,7.240578600000000620e+01,4.321200000000000045e+02
-1.812836650000000134e+02,7.242828799999999490e+01,4.322200000000000273e+02
-1.813290220000000090e+02,7.246005499999999699e+01,4.323199999999999932e+02
-1.813592600000000061e+02,7.248123300000000313e+01,4.324209999999999923e+02
-1.814046170000000018e+02,7.251300000000000523e+01,4.325210000000000150e+02
-1.814348549999999989e+02,7.253417799999999716e+01,4.326209999999999809e+02
-1.814802119999999945e+02,7.256594499999999925e+01,4.327210000000000036e+02
-1.815104499999999916e+02,7.258712199999999370e+01,4.328210000000000264e+02
-1.815558069999999873e+02,7.261888899999999580e+01,4.329209999999999923e+02
-1.815860450000000128e+02,7.264006700000000194e+01,4.330210000000000150e+02
-1.816314010000000110e+02,7.267183400000000404e+01,4.331220000000000141e+02
-1.816616390000000081e+02,7.269301199999999596e+01,4.332219999999999800e+02
-1.817069960000000037e+02,7.272477899999999806e+01,4.333220000000000027e+02
-1.817372340000000008e+02,7.274595700000000420e+01,4.334220000000000255e+02
-1.817844809999999995e+02,7.277904800000000307e+01,4.335219999999999914e+02
-1.818147189999999966e+02,7.280022599999999500e+01,4.336220000000000141e+02
-1.818600759999999923e+02,7.283199299999999710e+01,4.337219999999999800e+02
-1.818903139999999894e+02,7.285317100000000323e+01,4.338220000000000027e+02
-1.819356710000000135e+02,7.288493800000000533e+01,4.339220000000000255e+02
-1.819659090000000106e+02,7.290611599999999726e+01,4.340230000000000246e+02
-1.820112660000000062e+02,7.293788299999999936e+01,4.341229999999999905e+02
-1.820415040000000033e+02,7.295906100000000549e+01,4.342230000000000132e+02
-1.820717420000000004e+02,7.298023899999999742e+01,4.343229999999999791e+02
-1.821170989999999961e+02,7.301200599999999952e+01,4.344239999999999782e+02
-1.821473359999999957e+02,7.303318400000000565e+01,4.345240000000000009e+02
-1.821926929999999913e+02,7.306495099999999354e+01,4.346240000000000236e+02
-1.822248209999999915e+02,7.308745199999999897e+01,4.347239999999999895e+02
-1.822701779999999872e+02,7.311921900000000107e+01,4.348240000000000123e+02
-1.823004160000000127e+02,7.314039699999999300e+01,4.349239999999999782e+02
-1.823457730000000083e+02,7.317216399999999510e+01,4.350249999999999773e+02
-1.823760110000000054e+02,7.319334200000000124e+01,4.351250000000000000e+02
-1.824213680000000011e+02,7.322510900000000333e+01,4.352250000000000227e+02
-1.824516059999999982e+02,7.324628699999999526e+01,4.353249999999999886e+02
-1.824969629999999938e+02,7.327805399999999736e+01,4.354250000000000114e+02
-1.825272009999999909e+02,7.329923200000000350e+01,4.355249999999999773e+02
-1.825725579999999866e+02,7.333099900000000559e+01,4.356259999999999764e+02
-1.826027960000000121e+02,7.335217699999999752e+01,4.357259999999999991e+02
-1.826500420000000133e+02,7.338526699999999892e+01,4.358260000000000218e+02
-1.826802800000000104e+02,7.340644500000000505e+01,4.359259999999999877e+02
-1.827256370000000061e+02,7.343821199999999294e+01,4.360260000000000105e+02
-1.827558750000000032e+02,7.345938999999999908e+01,4.361270000000000095e+02
-1.828012319999999988e+02,7.349115700000000118e+01,4.362269999999999754e+02
-1.828314699999999959e+02,7.351233499999999310e+01,4.363269999999999982e+02
-1.828768269999999916e+02,7.354410199999999520e+01,4.364270000000000209e+02
-1.829070649999999887e+02,7.356528000000000134e+01,4.365269999999999868e+02
-1.829524220000000128e+02,7.359704700000000344e+01,4.366270000000000095e+02
-1.829826600000000099e+02,7.361822499999999536e+01,4.367269999999999754e+02
-1.830280170000000055e+02,7.364999199999999746e+01,4.368279999999999745e+02
-1.830601450000000057e+02,7.367249400000000037e+01,4.369279999999999973e+02
-1.831055020000000013e+02,7.370426100000000247e+01,4.370280000000000200e+02
-1.831357399999999984e+02,7.372543899999999439e+01,4.371279999999999859e+02
-1.831810959999999966e+02,7.375720599999999649e+01,4.372280000000000086e+02
-1.832113339999999937e+02,7.377838400000000263e+01,4.373279999999999745e+02
-1.832566909999999893e+02,7.381015100000000473e+01,4.374279999999999973e+02
-1.832869289999999864e+02,7.383132899999999665e+01,4.375289999999999964e+02
-1.833322860000000105e+02,7.386309599999999875e+01,4.376290000000000191e+02
-1.833625240000000076e+02,7.388427400000000489e+01,4.377289999999999850e+02
-1.834078810000000033e+02,7.391604100000000699e+01,4.378290000000000077e+02
-1.834381190000000004e+02,7.393721800000000144e+01,4.379289999999999736e+02
-1.834834759999999960e+02,7.396898500000000354e+01,4.380299999999999727e+02
-1.835156039999999962e+02,7.399148700000000645e+01,4.381299999999999955e+02
-1.835609609999999918e+02,7.402325399999999433e+01,4.382300000000000182e+02
-1.835911989999999889e+02,7.404443200000000047e+01,4.383299999999999841e+02
-1.836365560000000130e+02,7.407619900000000257e+01,4.384300000000000068e+02
-1.836667940000000101e+02,7.409737699999999450e+01,4.385310000000000059e+02
-1.837121510000000058e+02,7.412914399999999659e+01,4.386309999999999718e+02
-1.837423880000000054e+02,7.415032200000000273e+01,4.387309999999999945e+02
-1.837877450000000010e+02,7.418208900000000483e+01,4.388310000000000173e+02
-1.838179829999999981e+02,7.420326699999999676e+01,4.389309999999999832e+02
-1.838633399999999938e+02,7.423503399999999885e+01,4.390310000000000059e+02
-1.838935779999999909e+02,7.425621200000000499e+01,4.391309999999999718e+02
-1.839389349999999865e+02,7.428797900000000709e+01,4.392309999999999945e+02
-1.839691730000000121e+02,7.430915699999999902e+01,4.393319999999999936e+02
-1.840164200000000108e+02,7.434224700000000041e+01,4.394320000000000164e+02
-1.840466580000000079e+02,7.436342500000000655e+01,4.395319999999999823e+02
-1.840920150000000035e+02,7.439519199999999444e+01,4.396320000000000050e+02
-1.841222530000000006e+02,7.441637000000000057e+01,4.397320000000000277e+02
-1.841676099999999963e+02,7.444813700000000267e+01,4.398330000000000268e+02
-1.841978479999999934e+02,7.446931499999999460e+01,4.399329999999999927e+02
-1.842432049999999890e+02,7.450108199999999670e+01,4.400330000000000155e+02
-1.842734419999999886e+02,7.452226000000000283e+01,4.401329999999999814e+02
-1.843187990000000127e+02,7.455402700000000493e+01,4.402330000000000041e+02
-1.843490370000000098e+02,7.457520499999999686e+01,4.403330000000000268e+02
-1.843943940000000055e+02,7.460697199999999896e+01,4.404340000000000259e+02
-1.844246320000000026e+02,7.462815000000000509e+01,4.405339999999999918e+02
-1.844699889999999982e+02,7.465991699999999298e+01,4.406340000000000146e+02
-1.845021169999999984e+02,7.468241899999999589e+01,4.407339999999999804e+02
-1.845474739999999940e+02,7.471418500000000051e+01,4.408340000000000032e+02
-1.845777119999999911e+02,7.473536300000000665e+01,4.409350000000000023e+02
-1.846230689999999868e+02,7.476712999999999454e+01,4.410350000000000250e+02
-1.846533070000000123e+02,7.478830800000000067e+01,4.411349999999999909e+02
-1.846986640000000079e+02,7.482007500000000277e+01,4.412350000000000136e+02
-1.847289020000000050e+02,7.484125299999999470e+01,4.413349999999999795e+02
-1.847742590000000007e+02,7.487301999999999680e+01,4.414350000000000023e+02
-1.848044969999999978e+02,7.489419800000000293e+01,4.415350000000000250e+02
-1.848498529999999960e+02,7.492596500000000503e+01,4.416360000000000241e+02
-1.848800909999999931e+02,7.494714299999999696e+01,4.417359999999999900e+02
-1.849254479999999887e+02,7.497890999999999906e+01,4.418360000000000127e+02
-1.849556859999999858e+02,7.500008800000000520e+01,4.419359999999999786e+02
-1.850010430000000099e+02,7.503185499999999308e+01,4.420360000000000014e+02
-1.850312810000000070e+02,7.505303299999999922e+01,4.421360000000000241e+02
-1.850785280000000057e+02,7.508612399999999809e+01,4.422370000000000232e+02
-1.851087660000000028e+02,7.510730200000000423e+01,4.423369999999999891e+02
-1.851541229999999985e+02,7.513906900000000633e+01,4.424370000000000118e+02
-1.851843609999999956e+02,7.516024699999999825e+01,4.425369999999999777e+02
-1.852297179999999912e+02,7.519201400000000035e+01,4.426370000000000005e+02
-1.852599559999999883e+02,7.521319200000000649e+01,4.427370000000000232e+02
-1.852901940000000138e+02,7.523436999999999841e+01,4.428369999999999891e+02
-1.853355510000000095e+02,7.526613600000000304e+01,4.429379999999999882e+02
-1.853657880000000091e+02,7.528731399999999496e+01,4.430380000000000109e+02
-1.854111450000000048e+02,7.531908099999999706e+01,4.431379999999999768e+02
-1.854413830000000019e+02,7.534025900000000320e+01,4.432379999999999995e+02
-1.854867399999999975e+02,7.537202600000000530e+01,4.433380000000000223e+02
-1.855169779999999946e+02,7.539320399999999722e+01,4.434379999999999882e+02
-1.855642249999999933e+02,7.542629499999999609e+01,4.435389999999999873e+02
-1.855944629999999904e+02,7.544747300000000223e+01,4.436390000000000100e+02
-1.856398199999999861e+02,7.547924000000000433e+01,4.437389999999999759e+02
-1.856700580000000116e+02,7.550041799999999625e+01,4.438389999999999986e+02
-1.857154150000000072e+02,7.553218499999999835e+01,4.439390000000000214e+02
-1.857456530000000043e+02,7.555336300000000449e+01,4.440389999999999873e+02
-1.857910100000000000e+02,7.558513000000000659e+01,4.441390000000000100e+02
-1.858212479999999971e+02,7.560630799999999851e+01,4.442400000000000091e+02
-1.858666049999999927e+02,7.563807500000000061e+01,4.443399999999999750e+02
-1.858968429999999898e+02,7.565925300000000675e+01,4.444399999999999977e+02
-1.859421989999999880e+02,7.569101999999999464e+01,4.445400000000000205e+02
-1.859724370000000135e+02,7.571219800000000077e+01,4.446399999999999864e+02
-1.860177940000000092e+02,7.574396500000000287e+01,4.447400000000000091e+02
-1.860480320000000063e+02,7.576514299999999480e+01,4.448410000000000082e+02
-1.860952790000000050e+02,7.579823299999999620e+01,4.449409999999999741e+02
-1.861255170000000021e+02,7.581941100000000233e+01,4.450409999999999968e+02
-1.861708739999999977e+02,7.585117800000000443e+01,4.451410000000000196e+02
-1.862011119999999949e+02,7.587235599999999636e+01,4.452409999999999854e+02
-1.862464689999999905e+02,7.590412299999999846e+01,4.453410000000000082e+02
-1.862767069999999876e+02,7.592530100000000459e+01,4.454409999999999741e+02
-1.863220640000000117e+02,7.595706800000000669e+01,4.455419999999999732e+02
-1.863523020000000088e+02,7.597824599999999862e+01,4.456419999999999959e+02
-1.863976590000000044e+02,7.601001300000000072e+01,4.457420000000000186e+02
-1.864278970000000015e+02,7.603119100000000685e+01,4.458419999999999845e+02
-1.864732529999999997e+02,7.606295799999999474e+01,4.459420000000000073e+02
-1.865034909999999968e+02,7.608413600000000088e+01,4.460419999999999732e+02
-1.865507379999999955e+02,7.611722600000000227e+01,4.461429999999999723e+02
-1.865809759999999926e+02,7.613840399999999420e+01,4.462429999999999950e+02
-1.866263329999999883e+02,7.617017099999999630e+01,4.463430000000000177e+02
-1.866565710000000138e+02,7.619134900000000243e+01,4.464429999999999836e+02
-1.867019280000000094e+02,7.622311600000000453e+01,4.465430000000000064e+02
-1.867321660000000065e+02,7.624429399999999646e+01,4.466440000000000055e+02
-1.867775230000000022e+02,7.627606099999999856e+01,4.467440000000000282e+02
-1.868077609999999993e+02,7.629723900000000469e+01,4.468439999999999941e+02
-1.868531179999999949e+02,7.632900600000000679e+01,4.469440000000000168e+02
-1.868833559999999920e+02,7.635018399999999872e+01,4.470439999999999827e+02
-1.869287129999999877e+02,7.638195100000000082e+01,4.471440000000000055e+02
-1.869589510000000132e+02,7.640312900000000695e+01,4.472440000000000282e+02
-1.870043080000000089e+02,7.643489599999999484e+01,4.473439999999999941e+02
-1.870364350000000115e+02,7.645739799999999775e+01,4.474440000000000168e+02
-1.870817920000000072e+02,7.648916499999999985e+01,4.475450000000000159e+02
-1.871120300000000043e+02,7.651034300000000599e+01,4.476449999999999818e+02
-1.871573869999999999e+02,7.654210999999999387e+01,4.477450000000000045e+02
-1.871876249999999970e+02,7.656328800000000001e+01,4.478450000000000273e+02
-1.872329819999999927e+02,7.659505500000000211e+01,4.479449999999999932e+02
-1.872632199999999898e+02,7.661623199999999656e+01,4.480450000000000159e+02
-1.873085770000000139e+02,7.664799899999999866e+01,4.481449999999999818e+02
-1.873388150000000110e+02,7.666917700000000480e+01,4.482459999999999809e+02
-1.873841720000000066e+02,7.670094400000000689e+01,4.483460000000000036e+02
-1.874144100000000037e+02,7.672212199999999882e+01,4.484460000000000264e+02
-1.874616570000000024e+02,7.675521299999999769e+01,4.485459999999999923e+02
-1.874918940000000021e+02,7.677639100000000383e+01,4.486460000000000150e+02
-1.875372509999999977e+02,7.680815800000000593e+01,4.487470000000000141e+02
-1.875674889999999948e+02,7.682933599999999785e+01,4.488469999999999800e+02
-1.876128459999999905e+02,7.686110299999999995e+01,4.489470000000000027e+02
-1.876430839999999876e+02,7.688228100000000609e+01,4.490470000000000255e+02
-1.876884410000000116e+02,7.691404799999999398e+01,4.491469999999999914e+02
-1.877186790000000087e+02,7.693522600000000011e+01,4.492479999999999905e+02
-1.877640360000000044e+02,7.696699300000000221e+01,4.493480000000000132e+02
-1.877942740000000015e+02,7.698817099999999414e+01,4.494479999999999791e+02
-1.878396309999999971e+02,7.701993799999999624e+01,4.495480000000000018e+02
-1.878698689999999942e+02,7.704111600000000237e+01,4.496480000000000246e+02
-1.879171159999999929e+02,7.707420600000000377e+01,4.497479999999999905e+02
-1.879473539999999900e+02,7.709538399999999569e+01,4.498489999999999895e+02
-1.879927110000000141e+02,7.712715099999999779e+01,4.499490000000000123e+02
-1.880229490000000112e+02,7.714832900000000393e+01,4.500489999999999782e+02
-1.880683050000000094e+02,7.718009600000000603e+01,4.501490000000000009e+02
-1.880985430000000065e+02,7.720127399999999795e+01,4.502490000000000236e+02
-1.881439000000000021e+02,7.723304100000000005e+01,4.503500000000000227e+02
-1.881741379999999992e+02,7.725421900000000619e+01,4.504499999999999886e+02
-1.882194949999999949e+02,7.728598599999999408e+01,4.505500000000000114e+02
-1.882497329999999920e+02,7.730716400000000021e+01,4.506499999999999773e+02
-1.882950899999999876e+02,7.733893100000000231e+01,4.507500000000000000e+02
-1.883253280000000132e+02,7.736010899999999424e+01,4.508500000000000227e+02
-1.883725750000000119e+02,7.739319899999999564e+01,4.509499999999999886e+02
-1.884028130000000090e+02,7.741437700000000177e+01,4.510509999999999877e+02
-1.884349410000000091e+02,7.743687900000000468e+01,4.511510000000000105e+02
-1.884784080000000017e+02,7.746732199999999580e+01,4.512509999999999764e+02
-1.885086459999999988e+02,7.748850000000000193e+01,4.513509999999999991e+02
-1.885540029999999945e+02,7.752026700000000403e+01,4.514510000000000218e+02
-1.885842409999999916e+02,7.754144499999999596e+01,4.515509999999999877e+02
-1.886295969999999897e+02,7.757321199999999806e+01,4.516510000000000105e+02
-1.886598349999999868e+02,7.759439000000000419e+01,4.517509999999999764e+02
-1.887051920000000109e+02,7.762615700000000629e+01,4.518519999999999754e+02
-1.887354300000000080e+02,7.764733499999999822e+01,4.519519999999999982e+02
-1.887807870000000037e+02,7.767910200000000032e+01,4.520520000000000209e+02
-1.888110250000000008e+02,7.770028000000000645e+01,4.521519999999999868e+02
-1.888563819999999964e+02,7.773204699999999434e+01,4.522520000000000095e+02
-1.888885099999999966e+02,7.775454899999999725e+01,4.523519999999999754e+02
-1.889338669999999922e+02,7.778631599999999935e+01,4.524519999999999982e+02
-1.889641049999999893e+02,7.780749400000000549e+01,4.525529999999999973e+02
-1.890094620000000134e+02,7.783926099999999337e+01,4.526530000000000200e+02
-1.890397000000000105e+02,7.786043899999999951e+01,4.527529999999999859e+02
-1.890850570000000062e+02,7.789220600000000161e+01,4.528530000000000086e+02
-1.891152950000000033e+02,7.791338399999999353e+01,4.529529999999999745e+02
-1.891606510000000014e+02,7.794514999999999816e+01,4.530529999999999973e+02
-1.891908889999999985e+02,7.796632800000000429e+01,4.531539999999999964e+02
-1.892362459999999942e+02,7.799809500000000639e+01,4.532540000000000191e+02
-1.892664839999999913e+02,7.801927299999999832e+01,4.533539999999999850e+02
-1.893137309999999900e+02,7.805236399999999719e+01,4.534540000000000077e+02
-1.893439689999999871e+02,7.807354200000000333e+01,4.535539999999999736e+02
-1.893893260000000112e+02,7.810530900000000543e+01,4.536549999999999727e+02
-1.894195640000000083e+02,7.812648699999999735e+01,4.537549999999999955e+02
-1.894649210000000039e+02,7.815825399999999945e+01,4.538550000000000182e+02
-1.894951590000000010e+02,7.817943200000000559e+01,4.539549999999999841e+02
-1.895405159999999967e+02,7.821119899999999348e+01,4.540550000000000068e+02
-1.895707539999999938e+02,7.823237699999999961e+01,4.541859999999999786e+02
-1.896161109999999894e+02,7.826414400000000171e+01,4.542549999999999955e+02
-1.896463489999999865e+02,7.828532199999999364e+01,4.543550000000000182e+02
-1.896917050000000131e+02,7.831708899999999574e+01,4.544560000000000173e+02
-1.897219430000000102e+02,7.833826700000000187e+01,4.545559999999999832e+02
-1.897691900000000089e+02,7.837135700000000327e+01,4.546560000000000059e+02
-1.897994280000000060e+02,7.839253499999999519e+01,4.547559999999999718e+02
-1.898447850000000017e+02,7.842430199999999729e+01,4.548559999999999945e+02
-1.898750229999999988e+02,7.844548000000000343e+01,4.549560000000000173e+02
-1.899203799999999944e+02,7.847724700000000553e+01,4.550570000000000164e+02
-1.899506179999999915e+02,7.849842499999999745e+01,4.551569999999999823e+02
-1.899959749999999872e+02,7.853019199999999955e+01,4.552570000000000050e+02
-1.900262130000000127e+02,7.855137000000000569e+01,4.553570000000000277e+02
-1.900715700000000083e+02,7.858313699999999358e+01,4.554569999999999936e+02
-1.901018080000000054e+02,7.860431499999999971e+01,4.555579999999999927e+02
-1.901471650000000011e+02,7.863608200000000181e+01,4.556580000000000155e+02
-1.901792920000000038e+02,7.865858400000000472e+01,4.557579999999999814e+02
-1.902246489999999994e+02,7.869035100000000682e+01,4.558580000000000041e+02
-1.902548869999999965e+02,7.871152899999999875e+01,4.559580000000000268e+02
-1.903002439999999922e+02,7.874329500000000337e+01,4.560579999999999927e+02
-1.903304819999999893e+02,7.876447299999999530e+01,4.561580000000000155e+02
-1.903758390000000134e+02,7.879623999999999739e+01,4.562590000000000146e+02
-1.904060770000000105e+02,7.881741800000000353e+01,4.563589999999999804e+02
-1.904514340000000061e+02,7.884918500000000563e+01,4.564590000000000032e+02
-1.904816720000000032e+02,7.887036299999999756e+01,4.565590000000000259e+02
-1.905270289999999989e+02,7.890212999999999965e+01,4.566589999999999918e+02
-1.905572669999999960e+02,7.892330800000000579e+01,4.567590000000000146e+02
-1.906026239999999916e+02,7.895507499999999368e+01,4.568589999999999804e+02
-1.906328619999999887e+02,7.897625299999999982e+01,4.569590000000000032e+02
-1.906801089999999874e+02,7.900934399999999869e+01,4.570600000000000023e+02
-1.907103459999999870e+02,7.903052200000000482e+01,4.571600000000000250e+02
-1.907557030000000111e+02,7.906228900000000692e+01,4.572599999999999909e+02
-1.907859410000000082e+02,7.908346699999999885e+01,4.573600000000000136e+02
-1.908312980000000039e+02,7.911523400000000095e+01,4.574599999999999795e+02
-1.908615360000000010e+02,7.913641200000000708e+01,4.575600000000000023e+02
-1.909068929999999966e+02,7.916817899999999497e+01,4.576610000000000014e+02
-1.909371309999999937e+02,7.918935700000000111e+01,4.577610000000000241e+02
-1.909824879999999894e+02,7.922112400000000321e+01,4.578609999999999900e+02
-1.910127259999999865e+02,7.924230199999999513e+01,4.579610000000000127e+02
-1.910580830000000105e+02,7.927406899999999723e+01,4.580609999999999786e+02
-1.910902110000000107e+02,7.929657000000000266e+01,4.581610000000000014e+02
-1.911355680000000064e+02,7.932833700000000476e+01,4.582620000000000005e+02
-1.911658060000000035e+02,7.934951499999999669e+01,4.583620000000000232e+02
-1.912111629999999991e+02,7.938128199999999879e+01,4.584619999999999891e+02
-1.912414009999999962e+02,7.940246000000000492e+01,4.585620000000000118e+02
-1.912716379999999958e+02,7.942363799999999685e+01,4.586619999999999777e+02
-1.913169949999999915e+02,7.945540499999999895e+01,4.587620000000000005e+02
-1.913472329999999886e+02,7.947658300000000509e+01,4.588629999999999995e+02
-1.913925900000000127e+02,7.950834999999999297e+01,4.589630000000000223e+02
-1.914228280000000098e+02,7.952952799999999911e+01,4.590629999999999882e+02
-1.914681850000000054e+02,7.956129500000000121e+01,4.591949999999999932e+02
-1.914984230000000025e+02,7.958247299999999314e+01,4.592629999999999768e+02
-1.915437799999999982e+02,7.961423999999999523e+01,4.593629999999999995e+02
-1.915759079999999983e+02,7.963674100000000067e+01,4.594639999999999986e+02
-1.916212649999999940e+02,7.966850800000000277e+01,4.595640000000000214e+02
-1.916515029999999911e+02,7.968968599999999469e+01,4.596639999999999873e+02
-1.916968599999999867e+02,7.972145299999999679e+01,4.597640000000000100e+02
-1.917270980000000122e+02,7.974263100000000293e+01,4.598639999999999759e+02
-1.917724550000000079e+02,7.977439800000000503e+01,4.599639999999999986e+02
-1.918026930000000050e+02,7.979557599999999695e+01,4.600640000000000214e+02
-1.918480490000000032e+02,7.982734299999999905e+01,4.601650000000000205e+02
-1.918782870000000003e+02,7.984852100000000519e+01,4.602649999999999864e+02
-1.919236439999999959e+02,7.988028799999999308e+01,4.603650000000000091e+02
-1.919538819999999930e+02,7.990146599999999921e+01,4.604649999999999750e+02
-1.919992389999999887e+02,7.993323300000000131e+01,4.605649999999999977e+02
-1.920294770000000142e+02,7.995441099999999324e+01,4.606650000000000205e+02
-1.920767240000000129e+02,7.998750200000000632e+01,4.607660000000000196e+02
-1.921069620000000100e+02,8.000867999999999824e+01,4.608659999999999854e+02
-1.921523190000000056e+02,8.004044700000000034e+01,4.609660000000000082e+02
-1.921825570000000027e+02,8.006162399999999479e+01,4.610659999999999741e+02
-1.922279139999999984e+02,8.009339099999999689e+01,4.611659999999999968e+02
-1.922581519999999955e+02,8.011456900000000303e+01,4.612660000000000196e+02
-1.923035089999999911e+02,8.014633600000000513e+01,4.613659999999999854e+02
-1.923337469999999882e+02,8.016751399999999705e+01,4.614660000000000082e+02
-1.923791029999999864e+02,8.019928099999999915e+01,4.615670000000000073e+02
-1.924093410000000119e+02,8.022045900000000529e+01,4.616669999999999732e+02
-1.924546980000000076e+02,8.025222599999999318e+01,4.617669999999999959e+02
-1.924849360000000047e+02,8.027340399999999931e+01,4.618670000000000186e+02
-1.925321830000000034e+02,8.030649499999999819e+01,4.619669999999999845e+02
-1.925624210000000005e+02,8.032767300000000432e+01,4.620670000000000073e+02
-1.926077779999999962e+02,8.035944000000000642e+01,4.621680000000000064e+02
-1.926380159999999933e+02,8.038061799999999835e+01,4.622679999999999723e+02
-1.926833729999999889e+02,8.041238500000000045e+01,4.623679999999999950e+02
-1.927136109999999860e+02,8.043356300000000658e+01,4.624680000000000177e+02
-1.927589680000000101e+02,8.046532999999999447e+01,4.625679999999999836e+02
-1.927892060000000072e+02,8.048650800000000061e+01,4.626680000000000064e+02
-1.928345630000000028e+02,8.051827500000000271e+01,4.627679999999999723e+02
-1.928648009999999999e+02,8.053945299999999463e+01,4.628690000000000282e+02
-1.929101569999999981e+02,8.057121999999999673e+01,4.629689999999999941e+02
-1.929403949999999952e+02,8.059239800000000287e+01,4.630690000000000168e+02
-1.929857519999999909e+02,8.062416399999999328e+01,4.631689999999999827e+02
-1.930159899999999880e+02,8.064534199999999942e+01,4.632690000000000055e+02
-1.930632369999999867e+02,8.067843299999999829e+01,4.633690000000000282e+02
-1.930934750000000122e+02,8.069961100000000442e+01,4.634689999999999941e+02
-1.931388320000000078e+02,8.073137800000000652e+01,4.635699999999999932e+02
-1.931690700000000049e+02,8.075255599999999845e+01,4.636700000000000159e+02
-1.932144270000000006e+02,8.078432300000000055e+01,4.637699999999999818e+02
-1.932446649999999977e+02,8.080550100000000668e+01,4.638700000000000045e+02
-1.932900219999999933e+02,8.083726799999999457e+01,4.639700000000000273e+02
-1.933202599999999904e+02,8.085844600000000071e+01,4.640699999999999932e+02
-1.933656169999999861e+02,8.089021300000000281e+01,4.641709999999999923e+02
-1.933958550000000116e+02,8.091139099999999473e+01,4.642710000000000150e+02
-1.934431010000000128e+02,8.094448099999999613e+01,4.643709999999999809e+02
-1.934733390000000099e+02,8.096565900000000227e+01,4.644710000000000036e+02
-1.935186960000000056e+02,8.099742600000000436e+01,4.645710000000000264e+02
-1.935489340000000027e+02,8.101860399999999629e+01,4.646720000000000255e+02
-1.935942909999999983e+02,8.105037099999999839e+01,4.647719999999999914e+02
-1.936245289999999954e+02,8.107154900000000453e+01,4.648720000000000141e+02
-1.936698859999999911e+02,8.110331600000000662e+01,4.649719999999999800e+02
-1.937001239999999882e+02,8.112449399999999855e+01,4.650720000000000027e+02
-1.937454810000000123e+02,8.115626100000000065e+01,4.651720000000000255e+02
-1.937757190000000094e+02,8.117743900000000679e+01,4.652730000000000246e+02
-1.938210760000000050e+02,8.120920599999999467e+01,4.653729999999999905e+02
-1.938513140000000021e+02,8.123038400000000081e+01,4.654730000000000132e+02
-1.938985610000000008e+02,8.126347499999999968e+01,4.655729999999999791e+02
-1.939287980000000005e+02,8.128465300000000582e+01,4.656730000000000018e+02
-1.939741549999999961e+02,8.131641999999999371e+01,4.657740000000000009e+02
-1.940043929999999932e+02,8.133759799999999984e+01,4.658740000000000236e+02
-1.940497499999999889e+02,8.136936500000000194e+01,4.659739999999999895e+02
-1.940799879999999860e+02,8.139054299999999387e+01,4.660740000000000123e+02
-1.941253450000000100e+02,8.142230899999999849e+01,4.661739999999999782e+02
-1.941555830000000071e+02,8.144348700000000463e+01,4.662740000000000009e+02
-1.942009400000000028e+02,8.147525400000000673e+01,4.663740000000000236e+02
-1.942311779999999999e+02,8.149643199999999865e+01,4.664750000000000227e+02
